,1. open,2. high,3. low,4. close,5. volume
2019-05-31,13.4900,13.4900,12.0400,12.1600,1110101570
2019-04-30,14.4500,15.0800,13.1600,13.4900,2442072930
2019-03-29,13.3100,14.7600,12.5900,14.2400,3089886240
2019-02-28,12.9600,13.6900,12.4700,13.2100,1678442690
2019-01-31,11.7900,13.0800,11.2300,12.8800,1264175100
2018-12-31,13.3600,13.4600,11.5300,11.7900,1236176180
2018-11-30,12.9400,13.6800,12.1000,13.1000,1266901200
2018-10-31,12.1700,12.8000,10.5600,12.6000,1402893640
2018-09-28,12.1800,13.3300,11.3400,12.1700,1552417930
2018-08-31,11.8300,12.4400,10.4000,12.2800,1878112660
2018-07-31,12.1000,12.3800,10.2300,12.1300,2308642640
2018-06-29,12.3200,14.6800,11.6400,12.2000,2026014870
2018-05-31,13.1300,14.1700,11.9200,12.3400,1585053320
2018-04-30,13.5600,14.7600,12.5200,13.1300,1953890360
2018-03-30,14.4200,15.8600,12.4800,13.4700,2757365810
2018-02-28,17.3500,18.7400,13.8900,14.6300,2941481510
2018-01-31,14.1500,18.4000,14.1500,17.2300,4387306240
2017-12-29,12.6000,14.3200,11.8800,14.1500,2658372620
2017-11-30,10.9100,13.0900,10.1900,12.6000,3058210700
2017-10-31,10.4000,11.1500,10.1400,10.8900,1408615730
2017-09-29,10.3000,12.0500,10.1000,10.4000,2259634220
2017-08-31,10.5200,10.6500,9.8000,10.3100,1225061650
2017-07-31,10.0100,11.2700,9.7800,10.5100,1884199510
2017-06-30,9.6900,10.4500,9.3100,9.9700,1667341170
2017-05-31,9.4200,9.9900,9.0800,9.6900,874361350
2017-04-28,9.5300,10.1700,9.3200,9.4200,934242010
2017-03-31,9.5300,10.2500,9.2800,9.5300,1359570330
2017-02-28,9.2200,9.7600,9.1100,9.4700,748041910
2017-01-31,9.1300,9.3200,8.9300,9.2200,635917160
2016-12-30,9.9000,11.1000,9.0400,9.1300,2135266250
2016-11-30,9.1500,10.3200,9.0000,9.8800,1355542100
2016-10-31,9.6000,9.6000,9.0200,9.1500,632279400
2016-09-30,9.7400,10.1300,9.1300,9.6000,1173621310
2016-08-31,8.9500,10.8100,8.8000,9.8000,2453019150
2016-07-29,8.6500,9.5900,8.5400,8.9900,877811240
2016-06-30,8.4900,8.7200,8.0700,8.6300,620545260
2016-05-31,8.9500,9.3500,8.1200,8.4900,644201550
2016-04-29,9.3100,9.5800,8.8600,8.9500,1058035210
2016-03-31,9.1800,11.1000,9.0700,9.2800,3438640520
2016-02-29,8.7300,9.5000,8.3700,9.0800,1375912890
2016-01-29,10.6400,10.6500,8.3400,8.7100,1718283840
2015-12-31,9.5400,12.3200,9.4600,10.6400,4936595410
2015-11-30,8.6000,10.0100,8.4100,9.6000,2998468740
2015-10-30,7.9900,9.2000,7.9900,8.7200,1747753700
2015-09-30,8.3300,8.6500,7.5800,7.9900,1915658210
2015-08-31,9.0100,10.1200,6.9500,8.4000,3767138810
2015-07-31,11.2000,11.7400,8.7500,9.2000,7326023160
2015-06-30,12.1500,13.9600,9.5200,11.4200,7206880700
2015-05-29,14.9700,14.9700,11.6100,12.0800,7988789650
2015-04-30,11.4900,15.3600,10.9900,14.9700,10256532480
2015-03-31,10.4800,12.6900,8.9200,11.4900,7622996610
2015-02-27,10.0100,10.6900,9.1100,10.1900,2840098810
2015-01-30,10.8200,11.9000,9.9600,10.4800,6227749660
2014-12-31,7.2500,10.8200,6.8600,10.8200,8483616950
2014-11-28,5.8000,7.3000,5.6900,7.2000,4787590950
2014-10-31,5.5500,5.9800,5.3000,5.7700,2151947460
2014-09-30,5.6700,5.9900,5.4800,5.5500,2304284610
2014-08-29,5.9500,6.0900,5.5400,5.6700,2353701990
2014-07-31,4.9800,6.4000,4.9100,6.0100,3273109250
2014-06-30,5.0200,5.3400,4.8300,4.9600,1347507490
2014-05-30,7.6400,7.7200,4.8300,5.0200,1244609
2014-04-30,7.7600,8.4000,7.4200,7.6400,1603501
2014-03-31,6.7000,7.8100,6.5300,7.6100,2076263
2014-02-28,7.7700,8.1300,6.6300,6.7500,1089451
2014-01-31,8.2500,8.4200,7.3500,7.7700,992916
2013-12-31,8.8100,9.1600,7.8900,8.2500,949934
2013-11-29,9.4100,9.7900,8.6000,8.9000,908552
2013-10-31,9.8800,10.4000,9.0000,9.5100,1003607
2013-09-30,10.4800,11.4000,9.8100,9.8800,1479642
2013-08-30,10.1700,12.2400,10.1700,10.4400,1181695
2013-07-31,9.7400,11.5800,9.3000,10.1900,1525414
2013-06-28,12.2900,12.5200,8.5900,9.9100,1228287
2013-05-31,11.6300,13.0300,11.4500,12.4700,1142782
2013-04-30,11.5300,12.7600,11.1700,11.6300,952207
2013-03-29,12.8700,12.8900,10.5000,11.4800,1579684
2013-02-28,13.2600,13.5800,11.9100,12.8200,1254674
2013-01-31,13.6000,14.6400,12.9600,13.2200,1570843
2012-12-31,11.4800,13.6200,11.4800,13.6000,1501781
2012-11-30,11.1100,11.8500,10.7000,11.4700,761471
2012-10-31,10.7600,11.4800,10.3500,11.1100,579482
2012-09-28,9.4000,10.9100,9.4000,10.7600,898188
2012-08-31,11.3800,11.7100,9.0100,9.4100,990726
2012-07-31,11.5000,13.1800,10.6500,11.4000,950333
2012-06-29,13.6400,14.9000,10.8800,11.3400,689632
2012-05-31,12.5100,14.2700,12.5100,13.6400,545791
2012-04-30,11.2900,12.6600,11.0600,12.5100,529930
2012-03-30,11.0300,11.9500,10.4400,11.2900,854878
2012-02-29,10.4500,12.0000,10.0000,11.1000,931116
2012-01-31,10.0000,11.0000,9.4800,10.5000,592262
2011-12-30,9.8500,10.4000,9.3000,10.0000,673486
2011-11-30,10.1600,10.4500,8.7500,9.2100,587714
2011-10-31,9.2500,10.7100,8.4200,10.3100,501106
2011-09-30,11.0200,11.2200,8.9600,9.2500,569547
2011-08-31,10.5300,11.4700,10.1100,10.9800,715851
2011-07-29,10.9900,11.7000,10.0300,10.4700,859621
2011-06-30,9.3500,11.0700,8.9300,10.9900,793934
2011-05-31,13.1400,13.6800,9.1000,9.3900,342598
2011-04-29,13.4200,14.7800,12.8500,13.1400,624104
2011-03-31,12.4500,14.3400,12.3000,13.4300,1150344
2011-02-28,13.0000,13.5700,12.0800,12.3700,810195
2011-01-31,12.7000,15.3500,12.5000,12.9500,1169154
2010-12-31,12.1300,14.4100,11.9700,12.7000,1174576
2010-11-30,14.1000,15.4900,11.7800,12.1200,1026665
2010-10-29,12.3600,16.1500,11.9800,14.2600,1457706
2010-09-30,12.0100,12.4900,10.5000,12.3600,752867
2010-08-31,13.1600,13.8200,11.7800,12.0000,960709
2010-07-30,10.2500,13.2800,10.0600,13.1500,859580
2010-06-30,10.8900,11.9700,10.2000,10.2300,470765
2010-05-31,12.3500,12.3500,9.9800,11.0500,819744
2010-04-30,20.7900,21.6700,11.9900,12.3500,749272
2010-03-31,19.8500,21.2000,18.9500,20.6900,533947
2010-02-26,18.8900,20.2700,18.3800,19.9100,361876
2010-01-29,22.4000,22.5800,18.6200,19.0600,683614
2009-12-31,24.9200,26.7500,21.1800,22.4000,904932
2009-11-30,25.3000,27.5200,24.2800,24.9000,708747
2009-10-30,24.1400,28.7500,24.1400,25.8100,423016
2009-09-30,20.2000,26.4600,20.2000,24.1400,621761
2009-08-31,27.3000,27.9800,20.7400,20.7400,798020
2009-07-31,27.6000,30.9000,25.2200,27.3200,1271233
2009-06-30,22.0300,28.3100,22.0300,27.8900,743812
2009-05-29,19.4200,23.3300,18.8000,21.3800,520993
2009-04-30,22.0500,25.1500,18.4000,19.4200,455517
2009-03-31,17.5200,23.6800,17.4000,22.0100,541968
2009-02-27,16.7000,21.1000,15.7600,17.4300,681364
2009-01-30,14.4000,17.4200,14.4000,16.5100,266874
2008-12-31,16.8800,19.4000,14.0000,14.4000,435087
2008-11-28,13.7900,19.1200,12.1000,17.0200,500571
2008-10-31,14.8500,15.8500,12.3900,14.1400,441106
2008-09-30,14.3500,14.8600,10.8800,14.8500,301843
2008-08-29,15.5000,16.5800,12.8000,14.5200,289332
2008-07-31,13.4800,18.8000,12.6000,15.6000,608629
2008-06-30,17.1000,18.1900,12.0600,13.4900,330383
2008-05-30,22.9600,23.9400,16.7600,17.3000,389633
2008-04-30,29.8000,30.1100,16.5800,22.9600,423464
2008-03-31,63.5900,66.0000,23.2100,29.7500,313117
2008-02-29,68.7000,78.8000,59.5000,63.5900,60682
2008-01-31,64.8200,80.5000,57.0000,69.0000,118285
2007-12-31,67.8000,74.5000,55.4900,64.8200,116523
2007-11-30,90.7100,98.5000,62.7200,68.3800,68397
2007-10-31,74.5800,93.1000,70.0000,92.3800,93959
2007-09-28,83.8000,87.9600,69.5000,74.5800,115930
2007-08-31,68.9400,87.9900,68.5000,83.9700,150548
2007-07-31,44.6200,72.9900,43.1100,68.9400,108767
2007-06-29,41.7000,49.6800,34.0000,45.9300,160773
2007-05-31,29.9400,42.9500,29.3800,41.8700,205827
2007-04-30,28.4000,37.0000,27.7000,29.9400,249566
2007-03-30,45.7800,59.0000,44.0000,56.8400,78111
2007-02-28,41.3300,53.6000,36.9500,46.1600,62686
