,1. open,2. high,3. low,4. close,5. volume
2020-11-30,40.4900,47.7700,39.1800,44.2000,1161479370
2020-10-30,36.0000,42.1000,36.0000,39.8100,1071328110
2020-09-30,37.4600,39.1300,35.8000,36.0000,1296611530
2020-08-31,35.2000,39.5300,34.7800,37.6900,2044700620
2020-07-31,33.7900,43.3000,33.6100,34.8000,2976277820
2020-06-30,34.1500,36.1900,33.0200,33.7200,981891820
2020-05-29,35.0900,35.4800,32.9000,33.8200,683820590
2020-04-30,32.1200,36.0500,31.7100,35.0900,806878620
2020-03-31,34.2400,36.3200,28.7100,32.2800,1827061320
2020-02-28,33.8000,36.1700,33.8000,34.2000,1399153980
2020-01-31,37.5800,40.1600,36.4500,36.8100,754445170
2019-12-31,36.1000,38.5000,35.7300,37.5800,724606160
2019-11-29,35.5700,38.5500,35.3800,36.0300,893634960
2019-10-31,34.7500,37.4500,34.5000,35.5000,880117020
2019-09-30,34.2800,36.4400,33.8700,34.7500,1139698860
2019-08-30,36.4000,36.5900,33.7000,34.2800,1080637950
2019-07-31,36.7500,37.4800,34.5000,36.5600,925926750
2019-06-28,34.2500,38.5000,33.3800,35.9800,1098816160
2019-05-31,34.4500,34.7000,32.0200,34.2100,966711070
2019-04-30,34.2000,36.4800,33.8500,34.4500,1327926670
2019-03-29,32.0500,34.3200,30.1800,33.9200,1334902300
2019-02-28,29.2100,33.0000,28.8800,31.7400,811888680
2019-01-31,25.2000,29.2900,24.3800,29.2100,952265120
2018-12-31,29.4900,29.6300,24.7700,25.2000,1014796810
2018-11-30,29.4500,30.4500,27.8500,28.5500,1082149700
2018-10-31,30.6900,30.6900,27.4200,28.9100,1113890420
2018-09-28,28.3200,31.1100,27.0100,30.6900,719656680
2018-08-31,28.6900,29.0900,26.2000,28.2900,864305860
2018-07-31,26.4400,28.9500,24.7000,28.3900,1022255090
2018-06-29,28.7800,29.3500,25.6000,26.4400,849223330
2018-05-31,29.3300,31.2100,28.2800,28.7800,863934870
2018-04-30,29.0000,30.9500,27.3600,29.3300,832474610
2018-03-30,30.0300,31.8000,28.2000,29.0900,1126606790
2018-02-28,34.0500,35.1100,28.6000,30.3000,1241843170
2018-01-31,29.0200,35.3500,29.0200,33.9400,1548304910
2017-12-29,28.9900,30.0000,27.8500,29.0200,1191410800
2017-11-30,27.1100,31.6600,26.2700,28.9900,1786707650
2017-10-31,25.5500,28.1400,25.4200,27.1000,1034653640
2017-09-29,26.7400,27.3700,25.1200,25.5500,824424440
2017-08-31,25.5800,27.9600,24.2500,26.7500,1046892260
2017-07-31,23.8000,26.2400,22.8200,25.5700,1177572540
2017-06-30,22.3300,24.5800,20.7400,23.9100,1562083980
2017-05-31,19.1300,23.0600,18.5400,22.4200,1159124410
2017-04-28,19.1700,19.2900,18.3800,19.1300,673287180
2017-03-31,19.4500,19.5100,18.4800,19.1700,722466190
2017-02-28,19.0000,19.8100,18.4800,19.4400,489551660
2017-01-31,17.6000,19.2500,17.5700,19.0000,418253850
2016-12-30,18.5500,19.6500,17.3900,17.6000,713693870
2016-11-30,17.8700,19.2000,17.7600,18.5500,771494080
2016-10-31,18.0000,18.4900,17.7200,17.8600,234053780
2016-09-30,18.6000,18.8200,17.4800,18.0000,284626300
2016-08-31,17.1500,19.0000,16.9800,18.6300,596781040
2016-07-29,17.5000,17.9200,16.8900,17.1600,351413790
2016-06-30,18.0000,18.0000,17.1800,17.5000,321673650
2016-05-31,17.7500,18.0300,16.9800,18.0000,478545000
2016-04-29,16.1800,18.0200,15.9800,17.7500,776303400
2016-03-31,14.5600,16.4500,14.3600,16.0900,1060555610
2016-02-29,14.9800,15.1800,14.0400,14.5600,457217320
2016-01-29,17.9900,17.9900,14.6200,14.9900,784543970
2015-12-31,17.2800,18.7100,16.5000,17.9900,1605006560
2015-11-30,17.7800,19.9800,16.9000,17.2000,1387515240
2015-10-30,17.7700,18.9800,17.6000,17.9300,840667190
2015-09-30,16.8800,18.4100,16.0300,17.7700,1801877550
2015-08-31,17.2000,18.6600,14.0100,17.0500,2820375150
2015-07-31,18.3300,20.8000,16.4400,17.3000,8368591410
2015-06-30,17.9200,21.7000,16.1300,18.7200,6899428160
2015-05-29,18.2200,19.5200,16.7900,18.0700,4989525820
2015-04-30,15.5900,19.4500,15.4500,18.2200,5840644360
2015-03-31,14.7800,16.4100,13.8000,15.5700,5156083420
2015-02-27,13.9800,15.0500,13.8600,14.7000,2265523860
2015-01-30,16.5900,17.2000,14.1500,14.3400,5823325810
2014-12-31,12.1600,16.6200,11.9100,16.5900,11308041920
2014-11-28,10.8500,12.3000,10.5000,12.1500,3275828870
2014-10-31,10.3900,10.9200,10.1300,10.8000,1454525380
2014-09-30,10.5900,10.9700,10.3100,10.3900,1356546730
2014-08-29,11.0300,11.3200,10.4300,10.5600,1209548740
2014-07-31,10.2500,11.1700,9.6300,11.0700,1446207060
2014-06-30,10.1500,10.4600,9.9400,10.2400,910015280
2014-05-30,10.0300,10.2500,9.7900,10.1500,682133
2014-04-30,9.8100,10.5800,9.7800,10.0300,1132563
2014-03-31,9.8600,9.9300,9.4100,9.8200,1164811
2014-02-28,10.3600,10.7500,9.8300,9.9300,1087674
2014-01-31,10.8900,10.9800,10.2800,10.3600,965383
2013-12-31,10.9000,11.2500,10.0900,10.8900,2012923
2013-11-29,10.8700,11.3900,10.2400,10.9100,1619752
2013-10-31,10.9200,11.1000,10.5500,10.7400,1061204
2013-09-30,10.6600,12.1900,10.6100,10.9200,1658938
2013-08-30,10.6900,12.1400,10.3500,10.6600,1257219
2013-07-31,11.5000,12.4300,10.4000,10.6000,1321517
2013-06-28,13.5800,13.8900,10.0000,11.6000,1252904
2013-05-31,12.1500,14.1000,11.9500,13.5800,1909199
2013-04-30,12.4900,12.9800,12.0100,12.1500,979741
2013-03-29,13.3000,13.6000,11.7000,12.6300,1978823
2013-02-28,14.2000,15.0100,12.5800,13.3000,1906338
2013-01-31,13.7500,14.8000,13.1600,14.3000,2467065
2012-12-31,10.0100,13.8000,9.8300,13.7500,1969923
2012-11-30,10.0800,10.4900,9.7900,10.0200,508449
2012-10-31,10.1600,10.6000,10.0000,10.0800,489528
2012-09-28,10.0600,10.3300,9.5700,10.1600,852234
2012-08-31,9.9200,10.2400,9.7800,10.0800,718678
2012-07-31,10.9600,11.0000,9.5400,9.9200,1140829
2012-06-29,11.7000,11.7300,10.7100,10.9200,949205
2012-05-31,12.2000,12.4800,11.5300,11.6600,1166690
2012-04-30,11.9000,12.5500,11.5600,12.2000,799156
2012-03-30,12.8500,13.0700,11.7800,11.9000,1144106
2012-02-29,12.6400,13.1000,12.4300,12.8700,1160000
2012-01-31,11.8700,13.0000,11.6300,12.6500,840525
2011-12-30,11.6000,12.0200,11.2700,11.8700,924198
2011-11-30,12.0300,12.4500,11.1800,11.2100,751586
2011-10-31,11.0600,12.5500,10.9100,12.1000,926967
2011-09-30,11.8600,12.1000,10.8300,11.0600,781807
2011-08-31,12.2900,12.4000,11.0100,11.8500,1334978
2011-07-29,13.0600,13.5200,12.0200,12.3500,1462315
2011-06-30,13.8500,13.9300,12.6000,13.0200,969653
2011-05-31,14.4600,14.5500,13.5600,13.9100,800536
2011-04-29,13.9800,15.5300,13.9200,14.4600,1652635
2011-03-31,12.9100,14.6200,12.8700,14.0900,2763670
2011-02-28,12.6500,13.3600,12.5200,12.8700,1074665
2011-01-31,12.8100,13.5500,12.4900,12.6300,1378848
2010-12-31,13.0500,13.6600,12.5000,12.8100,1632980
2010-11-30,14.6100,15.8500,12.9100,13.0500,2542768
2010-10-29,12.9500,16.0800,12.9300,14.5700,2616111
2010-09-30,13.5900,14.0700,12.5100,12.9500,1444456
2010-08-31,14.4800,14.8900,13.3300,13.5400,1527550
2010-07-30,12.8200,14.6600,12.5600,14.5200,1514300
2010-06-30,13.2000,13.7700,12.3100,13.0100,1237682
2010-05-31,14.2700,14.2700,12.9100,13.2300,1551269
2010-04-30,16.3000,16.6800,13.5100,14.2700,1974684
2010-03-31,15.9500,16.5600,14.8000,16.2800,1222791
2010-02-26,15.1900,16.0900,14.8600,15.9000,867662
2010-01-29,18.0500,18.1100,14.9400,15.1700,2227710
2009-12-31,17.2400,18.3200,16.0000,18.0500,2154958
2009-11-30,17.1500,19.3800,16.7000,17.2900,2105589
2009-10-30,14.7800,18.1000,14.7800,17.7700,1615697
2009-09-30,13.6600,16.1900,13.6500,14.7800,1831019
2009-08-31,19.7500,19.7900,13.5700,13.6300,2400022
2009-07-31,22.4000,23.4800,17.3500,19.6400,3031751
2009-06-30,17.1900,23.1000,17.1900,22.4100,2401052
2009-05-29,15.5000,18.0000,15.4400,16.8600,2550965
2009-04-30,16.1800,17.3100,14.9800,15.5000,3319675
2009-03-31,14.5500,16.2700,13.5000,15.9300,4004320
2009-02-27,13.6400,16.1900,13.4000,14.2700,3106424
2009-01-30,12.1600,14.0900,11.7800,13.5100,1212695
2008-12-31,11.6800,14.4700,11.3900,12.1600,2023367
2008-11-28,11.4200,14.5900,11.1100,11.6800,1826842
2008-10-31,17.6200,17.6200,10.6800,11.6900,1326973
2008-09-30,22.8700,23.0800,13.7000,17.6200,1160411
2008-08-29,23.5000,24.9900,20.9300,23.0800,530534
2008-07-31,23.5500,25.8000,20.0200,23.6400,937802
2008-06-30,29.6600,30.6600,22.9900,23.4200,654257
2008-05-30,35.0100,35.4700,29.0000,29.6600,665887
2008-04-30,31.9700,35.6600,28.3400,35.0100,1235607
2008-03-31,31.6000,34.1800,27.5200,32.1700,926553
2008-02-29,32.5200,36.6400,29.0000,31.9700,647050
2008-01-31,39.6300,43.6300,31.5200,32.5200,985461
2007-12-31,39.0500,41.8000,35.6000,39.6300,662792
2007-11-30,45.5500,46.2500,36.8000,39.2500,539496
2007-10-31,38.2700,46.3300,38.2700,45.4700,785320
2007-09-28,38.5000,39.1500,34.0000,38.2700,1022094
2007-08-31,30.0000,39.5800,28.9000,38.0300,1597107
2007-07-31,24.4800,30.3700,23.1800,29.8100,1141470
2007-06-29,21.8500,25.9500,19.7800,24.5800,1884266
2007-05-31,19.4700,22.6000,19.4700,21.7200,2101852
2007-04-30,17.4200,20.7800,17.0600,19.4700,2160406
2007-03-30,16.0800,18.3400,14.9500,17.5100,1779439
2007-02-28,16.8900,18.3600,14.9900,16.0900,1423039
