,1. open,2. high,3. low,4. close,5. volume
2018-02-28,9.1200,9.5900,7.8800,8.2800,1541494080
2018-01-31,9.0700,10.0200,9.0400,9.1900,3190948090
2017-12-29,9.0400,9.2800,8.1400,9.0700,2496124810
2017-11-30,8.2000,9.1700,7.6500,9.0100,2952423040
2017-10-31,7.6500,8.4300,7.6500,8.2000,898088640
2017-09-29,7.8200,7.9100,7.2700,7.6500,1146113330
2017-08-31,8.5100,9.0500,7.6500,7.8300,1886912890
2017-07-31,8.1400,8.7000,7.7300,8.5100,1853840560
2017-06-30,6.8500,8.4700,6.8100,8.1300,1281167760
2017-05-31,7.0300,7.2600,6.4300,6.9000,746356500
2017-04-28,7.2000,7.6800,6.6400,7.0300,1114827130
2017-03-31,7.3000,7.8400,7.0800,7.2000,1270540510
2017-02-28,6.8800,7.6000,6.7900,7.3000,1106156960
2017-01-31,6.1000,6.9400,6.0900,6.8800,570736950
2016-12-30,6.5000,6.7500,5.9800,6.1000,689411040
2016-11-30,5.8900,7.0000,5.8100,6.5000,1293514340
2016-10-31,5.4700,6.1000,5.4500,5.8800,578379550
2016-09-30,5.3000,5.7200,5.2200,5.4700,547042430
2016-08-31,5.2700,5.6300,5.2400,5.2900,556304910
2016-07-29,5.0200,5.4700,5.0100,5.2100,630402730
2016-06-30,5.0900,5.1000,4.8700,5.0200,394233020
2016-05-31,5.4000,5.5500,4.8400,5.0900,473402160
2016-04-29,5.6200,6.1200,5.3500,5.4000,917360520
2016-03-31,4.8900,5.8900,4.8600,5.6900,1248612010
2016-02-29,4.7900,5.5500,4.5500,4.8900,680239370
2016-01-29,6.5800,6.5800,4.6500,4.8100,873989320
2015-12-31,6.4400,7.0800,6.3300,6.5800,1149783010
2015-11-30,6.6200,7.2900,6.2100,6.4200,2085549380
2015-10-30,6.3600,7.3100,6.3600,6.7100,1720302500
2015-09-30,6.6900,7.5000,6.2500,6.3600,2149715480
2015-08-31,7.4900,9.2800,5.7100,6.9000,3432129270
2015-07-31,9.6000,9.8400,5.7500,7.6100,5520601580
2015-06-30,13.5100,14.3300,8.2100,9.6900,6952463450
2015-05-29,10.3800,14.0600,9.5100,13.0200,6468464160
2015-04-30,10.1200,12.3300,9.8700,10.3800,6916994760
2015-03-31,8.5800,11.0600,8.1500,10.1300,3928630600
2015-02-27,8.0000,8.6400,7.7000,8.5200,1431774890
2015-01-30,9.9800,10.1200,8.0000,8.1400,2716152220
2014-12-31,6.6000,10.5200,6.5300,9.9800,5817054040
2014-11-28,6.0000,6.7400,5.9300,6.5700,2244647020
2014-10-31,5.8500,6.1100,5.5600,5.9800,1289261640
2014-09-30,5.5000,5.9500,5.4600,5.8500,1132387510
2014-08-29,5.6300,6.1900,5.3800,5.4900,723407230
2014-07-31,5.0400,5.7400,4.9600,5.6400,816182770
2014-06-30,5.2100,5.2500,4.9300,5.0400,290162460
2014-05-30,5.2400,5.5000,5.1800,5.2100,251726
2014-04-30,5.5700,6.0200,5.2100,5.2400,421954
2014-03-31,5.7200,6.0800,5.4800,5.5600,388289
2014-02-28,5.9400,6.3600,5.6700,5.7500,348116
2014-01-31,6.4200,6.4200,5.6800,5.9400,281000
2013-12-31,7.1000,7.6500,6.1200,6.4200,612169
2013-11-29,7.0800,7.3500,6.8700,7.1700,427000
2013-10-31,7.5200,7.9300,6.9300,7.1000,528511
2013-09-30,7.2500,8.8000,7.1200,7.5200,1022134
2013-08-30,6.9200,8.1500,6.9000,7.2200,691760
2013-07-31,7.4500,7.8000,6.7500,6.8700,610091
2013-06-28,9.2300,9.3600,6.8300,7.5100,494472
2013-05-31,9.7600,9.8700,8.9000,9.2400,650935
2013-04-30,10.0100,10.7900,9.6800,9.7600,437573
2013-03-29,11.8000,11.9600,10.0000,10.0400,807152
2013-02-28,11.4600,13.1900,11.0300,11.7900,776196
2013-01-31,10.5900,11.6300,9.5500,11.5100,1139977
2012-12-31,8.1500,10.6800,7.5900,10.5900,1136680
2012-11-30,8.9800,9.4500,8.0800,8.1500,304438
2012-10-31,9.6000,9.8300,8.8000,8.9800,465747
2012-09-28,9.9200,10.6200,8.7400,9.6000,974428
2012-08-31,11.9300,12.4100,9.8500,9.8700,451368
2012-07-31,14.0700,14.0700,11.3500,11.9100,614361
2012-06-29,14.9400,15.1200,13.5800,13.9200,425167
2012-05-31,14.1300,15.4200,13.6500,14.9400,825544
2012-04-30,12.2700,14.7200,12.2700,14.1300,543939
2012-03-30,14.5800,15.1500,12.1600,12.2700,539141
2012-02-29,14.2100,14.8500,13.3300,14.5800,575657
2012-01-31,12.5400,14.6200,11.7700,14.2100,405987
2011-12-30,12.9000,12.9900,11.1000,12.5400,457608
2011-11-30,14.8700,15.4600,12.3000,12.3900,437549
2011-10-31,14.4100,15.3900,13.5500,15.0200,388365
2011-09-30,16.2500,16.4800,14.3300,14.4100,475539
2011-08-31,17.0800,17.6500,15.3800,16.1500,664428
2011-07-29,18.1200,18.8800,16.9600,17.0900,741909
2011-06-30,16.8000,18.4400,16.2500,18.0400,939695
2011-05-31,18.3400,18.4600,15.1000,16.8000,704184
2011-04-29,28.1100,30.1100,17.9200,18.3400,989007
2011-03-31,25.1900,28.9800,24.6000,27.9200,1494631
2011-02-28,22.3400,25.4600,21.5800,25.2000,1080949
2011-01-31,21.6300,22.6700,18.5200,22.3200,695006
2010-12-31,21.5500,22.9500,20.5500,21.6300,879961
2010-11-30,21.2000,24.9500,19.7900,21.6400,2205476
2010-10-29,29.2600,42.9000,19.3700,21.1700,1183234
2010-09-30,27.4300,29.4300,25.8100,29.2600,445353
2010-08-31,23.0000,27.9000,21.8800,27.4700,565428
2010-07-30,18.2900,23.1000,17.2500,22.9700,409370
2010-06-30,26.6500,29.3300,17.5000,18.2700,198819
2010-05-31,27.9200,30.6000,24.2100,27.0900,290048
2010-04-30,33.9000,37.2000,27.5000,27.9200,260092
2010-03-31,32.7000,34.0600,29.8800,33.9100,124370
2010-02-26,31.0000,33.0600,29.0800,32.7000,92270
2010-01-29,36.8100,38.7000,29.9800,30.8400,234108
2009-12-31,36.3300,37.8900,32.4500,36.8100,141473
2009-11-30,35.5500,39.1500,34.9000,36.2800,148349
2009-10-30,33.1800,37.4000,33.1800,36.0100,101095
2009-09-30,28.5700,36.1000,27.3900,33.1800,140633
2009-08-31,34.0000,36.3700,28.4000,28.5100,181253
2009-07-31,28.6000,34.5600,28.0000,33.2900,246426
2009-06-30,25.6300,30.6500,24.2500,28.7700,340706
2009-05-29,26.1200,28.5500,24.9100,25.3700,186132
2009-04-30,23.6800,26.9100,22.7400,26.1200,342734
2009-03-31,20.2500,25.2000,20.0600,23.4900,320460
2009-02-27,20.0300,25.2900,19.8900,20.4800,589350
2009-01-30,14.0100,19.9800,14.0100,19.5800,315368
2008-12-31,16.1800,18.5000,13.7300,14.0100,328634
2008-11-28,11.2500,18.0000,10.8800,16.3100,480998
2008-10-31,16.2500,16.5000,10.8000,11.2000,175105
2008-09-30,15.2000,16.2500,12.5200,16.2500,114695
2008-08-29,20.7800,21.2500,13.8700,15.3400,121321
2008-07-31,27.8200,32.3200,20.0000,20.8600,195596
2008-06-30,37.8000,37.8000,27.0100,27.8100,136287
2008-05-30,38.2000,46.2000,37.3000,38.0300,104437
2008-04-30,38.6000,40.4500,27.0000,38.2000,104730
2008-03-31,54.9200,57.5800,37.6000,38.8100,71418
2008-02-29,53.4000,61.1900,50.0000,55.1700,66445
2008-01-31,57.0400,59.9400,46.0100,52.8600,123233
2007-12-31,43.9800,57.6600,43.0500,57.0400,98415
2007-11-30,63.2600,63.3000,42.1000,43.9400,125768
2007-10-31,51.0500,68.0000,51.0500,63.9000,222290
2007-09-28,52.7200,56.0000,47.3100,51.0500,170578
2007-08-31,45.6600,56.0000,43.2000,52.2100,298825
2007-07-31,44.3300,47.5800,37.4500,45.5800,209722
2007-06-29,35.5000,47.6900,31.5000,44.2300,358520
2007-05-31,30.9300,38.4800,28.5800,35.4900,342250
2007-04-30,41.0000,70.8000,28.9000,30.9300,186902
2007-03-30,34.2200,45.5600,33.8000,40.7000,49027
2007-02-28,35.5300,41.1800,30.0000,34.5200,54987
