,1. open,2. high,3. low,4. close,5. volume
2015-08-31,5.9500,6.2100,4.3700,4.9500,6728436360
2015-07-31,7.0000,7.8800,5.9100,6.0000,18046568640
2015-06-30,7.2100,8.2200,6.2100,7.0600,13759283520
2015-05-29,8.1200,8.5600,7.0800,7.2100,13736755460
2015-04-30,6.3800,9.2700,6.3700,8.1200,21868883270
2015-03-31,6.2800,6.5800,5.9000,6.4100,13034523680
2015-02-27,5.9800,6.4000,5.5500,6.3200,7160288360
2015-01-30,6.4900,7.4100,6.0200,6.0300,10639332650
2014-12-31,5.4100,6.7800,5.3400,6.4900,15039899200
2014-11-28,5.2700,5.4300,5.0600,5.3900,3105839680
2014-10-31,5.3000,5.3400,4.9900,5.2700,1500181860
2014-09-30,5.5200,5.7600,5.2200,5.3000,2013954510
2014-08-29,5.1800,5.6400,5.1100,5.5300,1819533220
2014-07-31,5.2200,5.3500,4.8900,5.2200,1589861600
2014-06-30,5.1000,5.3000,4.9600,5.2700,789152390
2014-05-30,5.0200,5.1900,4.9100,5.1000,703533
2014-04-30,5.0300,5.4700,4.9300,5.0200,1465674
2014-03-31,5.3400,5.5700,4.8200,5.0300,1821118
2014-02-28,4.4600,5.5800,4.4000,5.3700,1802888
2014-01-31,4.4800,4.6800,4.3000,4.4600,754273
2013-12-31,4.7700,5.0300,4.4100,4.4800,1183698
2013-11-29,4.4900,5.1000,4.4700,4.7800,1854411
2013-10-31,4.4400,4.5600,4.2400,4.5100,689214
2013-09-30,4.4100,4.7800,4.3700,4.4400,996551
2013-08-30,4.4000,4.9500,4.3300,4.4100,924972
2013-07-31,4.1500,4.7400,4.1000,4.3800,1739515
2013-06-28,6.7300,6.7800,4.0500,4.1800,687296
2013-05-31,6.7300,6.9500,6.5800,6.7400,696952
2013-04-30,7.3700,7.4100,6.6000,6.7300,568995
2013-03-29,7.1800,7.7300,7.0100,7.3900,1085921
2013-02-28,7.0300,7.3400,6.7900,7.2300,922987
2013-01-31,6.9200,7.1900,6.7300,7.0700,992278
2012-12-31,6.0200,7.0200,6.0100,6.9200,768950
2012-11-30,6.2300,6.4400,5.9600,6.0200,336385
2012-10-31,5.9900,6.4200,5.9600,6.2300,435739
2012-09-28,6.0600,6.2400,5.7900,5.9900,426918
2012-08-31,6.0500,6.3100,5.9100,6.0400,432837
2012-07-31,6.3400,6.3600,5.7500,6.0500,574999
2012-06-29,6.6800,6.7200,6.1900,6.3000,479367
2012-05-31,7.1800,7.3600,6.6600,6.6800,689820
2012-04-30,7.1900,7.3600,7.0800,7.1800,534974
2012-03-30,7.6000,7.7200,7.1200,7.1900,777735
2012-02-29,7.7500,7.9300,7.4700,7.6200,953819
2012-01-31,7.1800,7.9000,7.1800,7.7600,621360
2011-12-30,7.2500,7.5000,6.9800,7.1800,465560
2011-11-30,7.1000,7.6600,7.0700,7.1000,634276
2011-10-31,6.9300,7.2200,6.8000,7.1400,387494
2011-09-30,7.3700,7.4300,6.8500,6.9300,376630
2011-08-31,7.7700,7.7900,6.8700,7.3600,594492
2011-07-29,8.2600,8.3300,7.6700,7.7700,616007
2011-06-30,8.0500,8.4100,7.8500,8.2300,592333
2011-05-31,8.6400,8.7100,7.9300,8.0600,626162
2011-04-29,8.5000,9.2100,8.4800,8.6400,1198620
2011-03-31,8.5200,8.9300,8.2900,8.5300,1403594
2011-02-28,9.0000,9.4700,8.3700,8.5200,1443231
2011-01-31,8.0600,9.0900,8.0000,9.0000,1374368
2010-12-31,8.0500,8.4600,7.9300,8.0600,894251
2010-11-30,8.9300,9.9200,8.0000,8.1300,2043099
2010-10-29,8.2000,9.8200,8.2000,8.9100,2037840
2010-09-30,8.2400,8.6100,7.8800,8.2000,743150
2010-08-31,8.8800,8.9900,8.1400,8.2300,956318
2010-07-30,7.8200,9.0000,7.6700,8.9000,754515
2010-06-30,8.6000,8.6400,7.8000,7.8200,615572
2010-05-31,10.0800,10.0800,8.4400,8.6200,997551
2010-04-30,11.7500,12.0400,9.8200,10.0800,1373567
2010-03-31,11.2800,12.1500,10.9900,11.7300,1306053
2010-02-26,11.3800,11.4100,10.7000,11.2900,950422
2010-01-29,14.0900,14.2200,11.3500,11.4200,2211113
2009-12-31,12.0500,14.3500,11.9300,14.0900,3120754
2009-11-30,11.3000,12.9800,11.2500,12.1700,2331039
2009-10-30,11.3000,12.2200,11.3000,11.5900,1053879
2009-09-30,10.9900,12.4500,10.8200,11.3000,1563672
2009-08-31,14.4400,15.5600,11.1300,11.1300,1900267
2009-07-31,10.6600,14.8500,10.6300,14.3900,2840778
2009-06-30,10.5800,11.0800,9.8300,10.6600,2609184
2009-05-29,9.7600,10.9000,9.7600,10.3800,1376704
2009-04-30,8.9100,10.2400,8.6800,9.7600,1584017
2009-03-31,8.2400,9.2400,7.8900,8.9000,1672752
2009-02-27,7.9500,9.4900,7.6800,8.2900,2258399
2009-01-30,7.0200,8.0800,6.9600,7.9400,1101044
2008-12-31,8.0900,8.9700,6.8500,7.0200,1839877
2008-11-28,6.7500,8.7100,6.5600,8.1100,1322229
2008-10-31,10.6800,10.7200,6.6800,6.7500,956042
2008-09-30,10.1500,11.2200,8.4800,10.6800,811614
2008-08-29,11.1900,11.9600,9.7000,10.2200,677876
2008-07-31,10.1800,12.0200,9.0600,11.2000,1504748
2008-06-30,13.5500,13.9900,9.7800,10.1500,2209761
2008-05-30,12.5600,13.8600,11.0400,13.5300,1669536
2008-04-30,12.0000,13.1100,9.4200,12.5600,1746759
2008-03-31,16.9400,17.5600,11.0800,12.1300,1397413
2008-02-29,17.0900,19.5000,15.8900,17.0100,1114519
2008-01-31,23.4300,24.7600,16.7500,16.9600,2111308
2007-12-31,21.1000,24.4400,20.6100,23.4300,1217058
2007-11-30,27.1000,29.3100,20.0000,21.1200,2371773
2007-10-31,18.9400,27.1700,18.8000,25.8100,3283559
2007-09-28,16.0100,19.8800,15.7000,18.9400,2697226
2007-08-31,14.2100,16.4100,13.6000,15.7400,3386297
2007-07-31,13.2000,14.5100,12.0800,14.2000,2007705
2007-06-29,15.0800,16.1000,12.2900,13.2200,3367005
2007-05-31,11.3200,14.8500,11.3200,14.8500,3452011
2007-04-30,10.0000,11.9900,9.9400,11.3200,3130585
2007-03-30,9.1000,10.2500,8.3200,9.9700,2871099
2007-02-28,9.4900,9.9500,7.8900,9.1200,2158204
