,1. open,2. high,3. low,4. close,5. volume
11/30/2020,1623.54,1816.89,1612.108,1754.4,31560329
10/30/2020,1483.6608,1681.315,1433.23,1616.11,42753029
9/30/2020,1632.16,1726.1022,1402.15,1465.6,41834280
8/31/2020,1491,1652.79,1464.03,1629.53,30731651
7/31/2020,1419.17,1587.05,1414.18,1487.95,41090608
6/30/2020,1425.7,1475.79,1351.65,1418.05,40715938
5/29/2020,1324.09,1445.11,1296.01,1433.52,36255952
4/30/2020,1124,1360.15,1075.08,1346.7,56214524
3/31/2020,1351.39,1408.19,1008.87,1161.95,78534591
2/28/2020,1461.65,1530.74,1268.21,1339.25,41565155
1/31/2020,1348.41,1500.58,1346.49,1432.78,33629150
12/31/2019,1302.56,1367.05,1277.05,1339.39,28279817
11/29/2019,1265.8,1333.92,1259.71,1304.09,26359574
10/31/2019,1222.49,1299.24,1163.14,1258.8,30611918
9/30/2019,1181.85,1248.02,1163.71,1221.14,26274335
8/30/2019,1217.63,1236.3,1142.75,1190.53,29345892
7/31/2019,1101.04,1268.39,1095.33,1218.2,35763639
6/28/2019,1066.93,1126.57,1027.03,1082.8,35623822
5/31/2019,1197.5,1199.25,1103.35,1106.5,37137156
4/30/2019,1187.54,1296.97,1183,1198.96,32374805
3/29/2019,1131,1236.44,1130.2,1176.89,33186195
2/28/2019,1122.29,1154,1093.59,1126.55,32610016
1/31/2019,1027.2,1127.67,1022.37,1125.89,34860110
12/31/2018,1132.16,1135,977.66,1044.96,42869863
11/30/2018,1091.4,1109.93,1002.21,1109.65,39313400
10/31/2018,1213,1224.52,1007.2,1090.58,56549878
9/28/2018,1222.52,1227.87,1151.5,1207.08,35927191
8/31/2018,1239.11,1271.96,1204,1231.8,34298428
7/31/2018,1115.35,1291.44,1106.6,1227.22,41806085
6/29/2018,1112.87,1201.49,1106.07,1129.19,40184605
5/31/2018,1016.3,1118.15,1007.89,1100,37036543
4/30/2018,1027.62,1097.51,994.25,1018.58,49252199
3/29/2018,1109.54,1178.16,984,1037.14,50738448
2/28/2018,1175.99,1187.45,997,1103.92,48581820
1/31/2018,1053.02,1198,1053.02,1182.22,31746835
12/29/2017,1030.41,1086.49,1002.32,1053.4,29093692
11/30/2017,1036.32,1080,1028.66,1036.17,27895294
10/31/2017,975.65,1063.62,961.95,1033.04,35135039
9/29/2017,957.47,975.81,924.5101,973.72,28940676
8/31/2017,947.81,957.195,918.6,955.24,31859046
7/31/2017,933.22,1006.19,915.31,945.5,40338583
6/30/2017,990.96,1008.61,929.6,929.68,43247076
5/31/2017,924.15,999.6,920.8,987.09,34853054
4/28/2017,848.75,935.9,834.6,924.52,24344962
3/31/2017,851.38,874.42,824.3,847.8,34553208
2/28/2017,824,853.79,812.051,844.93,26492197
1/31/2017,800.62,867,796.89,820.19,36840255
12/30/2016,778.55,824.3,753.36,792.45,34356689
11/30/2016,810.87,816.04,743.59,775.88,48353316
10/31/2016,802.55,839,796.23,809.9,35391730
9/30/2016,791.98,819.06,783.5,804.06,31576994
8/31/2016,786.67,813.879,785.04,789.85,28857075
7/29/2016,705.1,803.94,699,791.34,32667502
6/30/2016,748.47,751.37,672.66,703.53,41979195
5/31/2016,711.92,753.48,704.05,748.85,34108232
4/29/2016,757.16,790.95,703.2,707.88,46661769
3/31/2016,721.3,777.31,704,762.9,42564849
2/29/2016,771.26,810.35,682.01,717.22,67647477
1/29/2016,762.2,769.2,687.78,761.35,51999240
12/31/2015,766.94,798.69,736.26,778.01,43650531
11/30/2015,737.88,782.9,731.45,762.85,37574197
10/30/2015,637.94,752.5,631.115,737.39,50293840
9/30/2015,633.66,681.99,617.84,637.2,43458108
8/31/2015,657.66,704,593.09,647.82,55344735
7/31/2015,543.66,713.33,539.76,657.5,68543766
6/30/2015,548.73,565.61,538.8506,540.04,35218182
5/29/2015,550.51,558.24,532.235,545.32,32421761
4/30/2015,554.83,584.7,529,548.77,43746541
3/31/2015,567,583.2,550.33,554.7,43207344
2/27/2015,534.32,569.42,521.72,562.63,40420326
1/30/2015,532.6,545.41,490.91,537.55,52843510
12/31/2014,545.09,548.79,497.19,530.66,54469614
11/28/2014,563.53,567.15,539.19,549.08,29775322
10/31/2014,586.8,592.4,518.41,567.87,55503010
9/30/2014,582.95,605.4,577.01,588.41,35413703
8/29/2014,578.555,597.81,567.45,582.36,29046600
7/31/2014,587.65,608.91,572.1001,579.55,38583300
6/30/2014,569.75,589.6,547.47,584.67,39445800
5/30/2014,534.25,577.66,511.09,571.65,41456800
4/30/2014,1120.27,1144.8,511,534.88,68887600
3/31/2014,1206.75,1226.99,1102.1,1114.51,87224100
2/28/2014,1179.2,1228.88,1128.02,1215.65,81010500
1/31/2014,1115.46,1186.54,1082.27,1180.97,108913300
12/31/2013,1063.51,1121,1049.02,1120.71,67617600
11/29/2013,1031.79,1068,1005,1059.59,52459700
10/31/2013,880.25,1041.52,842.98,1030.58,110337300
9/30/2013,854.36,905.99,853.95,875.91,66180000
8/30/2013,895,909.709,845.56,846.9,66906000
7/31/2013,886.45,928,875.61,887.75,102387300
6/28/2013,873,910.84,847.22,880.37,97063000
5/31/2013,823.26,920.6,816.36,871.218,98734600
4/30/2013,795.01,827.64,761.2601,824.57,106996300
3/28/2013,797.8,844,793.3,794.188,85011800
2/28/2013,758.2,808.97,758.1,801.2,92587100
1/31/2013,719.42,760.95,695.52,755.69,104704600
12/31/2012,702.24,738.28,682.3301,707.38,83306700
11/30/2012,679.5,699.22,636,698.37,93264000
10/31/2012,759.05,774.38,669.7,680.2976,143452800
9/28/2012,684.55,764.89,673.5,754.5,120233800
8/31/2012,637.3,688.99,623.41,685.09,94031300
7/31/2012,581.82,642.6,562.09,632.97,102469600
6/29/2012,571.79,587.89,556.5201,580.07,92914500
5/31/2012,603.79,637.85,579,580.86,117228000
