,1. open,2. high,3. low,4. close,5. volume
10/31/2008,71.78,71.99,43.31,57.24,332074700
9/30/2008,83.16,86.77,61.32,72.76,192463400
8/29/2008,76.36,91.75,74.05,80.81,149044400
7/31/2008,72.21,82.38,62.99,76.34,215813300
6/30/2008,81.54,84.88,72.62,73.33,152905700
5/30/2008,78.74,84.75,71.56,81.62,152573200
4/30/2008,74.925,82.64,70.65,78.63,197849400
3/31/2008,63.59,76.93,61.2,71.3,192685600
2/29/2008,79.02,79.4,63.97,64.47,211217800
1/31/2008,95.35,97.43,68.84,77.7,288335400
12/31/2007,90.03,95.94,83.86,92.64,127062200
11/30/2007,87.75,91.47,76.5,90.56,180196500
10/31/2007,93.42,101.09,83.27,89.15,231988500
9/28/2007,79.9,94.26,79.73,93.15,122273200
8/31/2007,78.1,80.8,70.05,79.91,175514000
7/31/2007,68.81,89,68.01,78.54,264827800
6/29/2007,68.9,74.72,66.71,68.41,238788700
5/31/2007,61.12,73.31,59.7,69.14,330242400
4/30/2007,39.85,63.84,39.55,61.33,315622753
3/30/2007,39.32,40.24,37.04,39.79,142153100
2/28/2007,37.95,42,36.68,39.14,157975400
1/31/2007,38.68,39.14,36.3,37.67,130435300
12/29/2006,40.26,40.64,37.7,39.46,121040700
11/30/2006,38.125,43.25,36.87,40.34,146802400
10/31/2006,31.98,38.59,30.58,38.09,209485000
9/29/2006,30.85,32.81,29.68,32.12,146018700
8/31/2006,26.55,30.99,25.76,30.83,159186800
7/31/2006,38.52,38.62,25.96,26.89,228663400
6/30/2006,34.625,38.84,32.42,38.68,115117400
5/31/2006,35.06,36.5,31.52,34.61,146896000
4/28/2006,36.56,38.84,35.01,35.21,106758600
3/31/2006,37.43,37.83,35.1391,36.53,122178100
2/28/2006,43.91,44.69,37.05,37.44,165544700
1/31/2006,47.47,48.58,43.1,44.82,123410300
12/30/2005,48.88,50.001,47.14,47.15,121167800
11/30/2005,39.97,49.43,39.65,48.46,216455300
10/31/2005,45.33,47,38.72,39.86,146980100
9/30/2005,42.52,45.84,40.5,45.3,104700400
8/31/2005,44.88,46.97,41.91,42.7,114751100
7/29/2005,33.24,45.81,32.79,45.15,182601100
6/30/2005,35.57,36.99,32.93,33.09,106233600
5/31/2005,32.3,36.04,32.1,35.51,116947800
