,1. open,2. high,3. low,4. close,5. volume
2019-10-31,436.9000,481.9500,411.6000,462.8500,22664507
2019-09-30,407.9500,458.4500,384.6000,433.4000,25975989
2019-08-30,423.7000,427.6000,385.8000,410.4000,25409681
2019-07-31,439.7000,441.9500,401.9000,424.5000,24482854
2019-06-28,422.5500,443.8500,407.8500,437.2500,8694992
2019-05-31,404.6000,437.9000,375.0500,423.4000,25334942
2019-04-30,402.0000,410.6500,385.1000,407.7500,13647495
2019-03-29,351.8000,402.7000,350.1000,398.8500,31473075
2019-02-28,364.0000,365.7000,336.2500,348.8000,22186545
2019-01-31,362.0000,383.3500,336.8500,364.2500,35262982
2018-12-31,359.8000,369.2500,335.9000,360.0000,20667652
2018-11-30,356.1000,375.2500,347.6500,355.0000,21501766
2018-10-31,305.3000,356.3000,294.8000,355.1000,31068109
2018-09-28,342.7000,345.0000,300.3000,305.0000,16355694
2018-08-31,302.0000,346.9000,294.0500,342.6500,27140030
2018-07-31,275.0000,308.3500,256.5000,303.9500,32034681
2018-06-29,291.0500,302.7000,268.3000,275.5000,21579782
2018-05-31,284.6500,317.3500,275.5000,285.6000,16729093
2018-04-30,272.0000,294.8000,258.9000,284.4500,48964987
2018-03-28,313.0000,313.9500,273.6500,278.4000,27704791
2018-02-28,349.7000,355.7000,311.2000,313.5000,34926534
2018-01-31,312.0000,365.6500,307.7500,352.9500,41681141
2017-12-29,309.0000,322.0000,287.1000,314.0000,32923892
2017-11-30,303.0000,332.3000,302.8500,307.8000,23159748
2017-10-31,278.4000,314.5000,256.0000,299.9500,26430585
2017-09-29,300.0000,300.0000,269.3000,276.9500,13762764
2017-08-31,303.0000,305.1000,280.7000,297.6500,22735367
2017-07-31,291.0000,314.5000,288.6000,301.9500,35513452
2017-06-30,325.9000,327.5000,283.5000,290.1000,18471023
2017-05-31,280.0000,327.1000,271.4500,326.3000,56314752
2017-04-28,278.3000,291.6000,265.2000,278.5000,28050545
2017-03-31,277.2000,287.6000,264.8000,277.1000,81487248
2017-02-28,267.2500,292.5500,262.8000,276.4000,31342280
2017-01-31,255.7000,275.5000,248.3000,269.0500,20780647
2016-12-30,266.9000,269.5000,246.9000,255.3000,22819214
2016-11-30,279.9500,298.2000,253.7500,265.0000,47511464
2016-10-28,254.6500,291.5000,239.1500,277.1000,35764612
2016-09-30,257.9500,283.6000,243.8000,252.3000,39520862
2016-08-31,257.0000,261.4500,236.9500,257.7000,28489957
2016-07-29,242.8000,274.0000,239.6000,262.8500,29732808
2016-06-30,244.7000,261.0000,221.3500,240.2000,23861386
2016-05-31,228.0000,248.9000,213.2000,245.2000,36319979
2016-04-29,235.8500,257.6500,219.1500,236.6000,27951349
2016-03-31,195.1000,241.0000,193.8000,236.5500,35471957
2016-02-29,227.6500,229.0000,180.8000,190.0000,61742423
2016-01-29,261.0000,263.5000,216.0000,230.1000,25583375
2015-12-31,275.0000,276.6500,242.9500,261.4500,32276568
2015-11-30,277.0000,282.7000,256.1500,274.1000,13292408
2015-10-30,273.0000,292.6500,266.5000,277.0000,12960487
2015-09-30,275.0000,285.3500,248.0000,270.2500,35311068
2015-08-31,305.4500,319.7000,267.4000,278.1000,26653436
2015-07-31,308.1000,321.0000,282.8000,302.5000,25536935
2015-06-30,317.8000,320.4500,280.5500,308.0000,31814603
2015-05-29,332.0000,337.3500,300.7500,317.3000,15303513
2015-04-30,315.0000,334.8000,296.9500,331.2500,24604147
2015-03-31,351.0000,365.0000,302.8000,315.3000,21861075
2015-02-27,361.0000,361.0000,316.5500,335.0000,23881672
2015-01-30,355.4500,393.3000,335.0000,361.1500,17491472
2014-12-31,1761.1000,1796.8000,319.5000,353.0000,16519816
2014-11-28,1628.0000,1778.0000,1612.2000,1754.6000,15937224
2014-10-31,1440.3500,1632.0001,1416.4500,1625.4500,15879351
2014-09-30,1553.0001,1617.8501,1426.0000,1435.2500,19031251
2014-08-28,1461.0000,1563.0001,1412.0000,1556.5500,16594671
2014-07-31,1422.1000,1512.2000,1334.5000,1473.0001,29914059
2014-06-30,1414.0001,1510.0000,1377.7500,1418.4500,22939077
2014-05-30,1252.0000,1590.3501,1238.8500,1418.4001,30844662
2014-04-30,1245.0000,1317.8501,1192.0000,1244.8000,24695217
2014-03-31,1039.4000,1272.9001,1022.2500,1245.4500,37326111
2014-02-28,984.3000,1048.8000,944.2500,1043.7000,20189707
2014-01-31,1102.0000,1118.0000,965.0000,988.5001,37767520
2013-12-31,1068.2000,1206.2001,1058.2000,1098.4500,41877861
2013-11-29,1122.0000,1139.8500,995.6000,1067.9000,33465577
2013-10-31,892.0000,1129.8500,884.0500,1121.0500,48782762
