,1. open,2. high,3. low,4. close,5. volume
2019-06-28,2207.8000,2290.6499,2145.2000,2227.2500,2060686
2019-05-31,2260.0000,2260.0000,2034.0000,2196.8501,2859620
2019-04-30,2010.0000,2265.0000,2006.0000,2254.9500,3232471
2019-03-29,1990.0000,2069.0000,1959.0000,2000.4000,2582161
2019-02-28,2005.0000,2097.8000,1882.0000,1984.2500,3664344
2019-01-31,1905.0000,2019.5000,1809.5500,2014.6000,3463170
2018-12-31,1980.1000,2028.4000,1872.0000,1893.5500,2776094
2018-11-30,1940.1000,2000.0000,1787.0000,1970.6000,3600207
2018-10-31,2186.0000,2273.0000,1784.0000,1937.6000,6009839
2018-09-28,2080.0500,2214.1499,2018.8500,2184.5000,2134177
2018-08-31,1951.0000,2090.5000,1941.0000,2078.2000,2809851
2018-07-31,1829.9500,2012.0000,1829.9500,1941.2500,5412053
2018-06-29,1758.0000,1886.2000,1712.9000,1847.2000,7164804
2018-05-31,3533.0000,3674.0000,1726.1000,1744.8000,3354000
2018-04-30,2845.0000,3560.0000,2845.0000,3531.4000,7566138
2018-03-28,3041.0000,3133.0000,2782.3000,2849.3000,7616754
2018-02-28,3120.0000,3190.0000,2894.2500,3038.2500,9907882
2018-01-31,2689.8000,3254.8000,2622.7000,3111.7500,4343098
2017-12-29,2637.0000,2711.7000,2496.9000,2700.4000,1624298
2017-11-30,2622.0000,2774.0000,2581.1000,2634.2500,1589930
2017-10-31,2435.0000,2634.9000,2425.0000,2616.3000,2709124
2017-09-29,2475.0000,2539.7000,2420.6500,2437.0000,2322302
2017-08-31,2494.0500,2547.0000,2458.0000,2496.7500,2489560
2017-07-31,2364.0000,2583.7000,2325.0000,2494.0500,3677750
2017-06-30,2530.0000,2707.4000,2325.0000,2364.3500,4653250
2017-05-31,2297.0000,2636.0000,2271.4500,2544.3500,6585608
2017-04-28,2435.0000,2448.0000,2255.0000,2272.1000,2557126
2017-03-31,2484.0000,2584.0000,2407.0000,2431.1000,3998924
2017-02-28,2224.3500,2555.0000,2154.3000,2466.5000,5342770
2017-01-31,2365.0000,2387.0000,2206.5500,2229.9000,4400774
2016-12-30,2290.0000,2375.9000,2151.0000,2361.9500,2360000
2016-11-30,2394.0000,2394.6000,2054.7000,2276.7500,6516960
2016-10-28,2440.0000,2455.0000,2298.8500,2399.2500,4178226
2016-09-30,2529.0000,2544.0000,2287.0000,2427.2000,7995034
2016-08-31,2620.0000,2740.0000,2471.1500,2512.5500,2422956
2016-07-29,2553.1000,2632.0000,2404.5000,2618.5500,2765692
2016-06-30,2577.9000,2675.4500,2455.0000,2550.8000,2607820
2016-05-31,2530.0500,2645.4500,2432.0000,2575.1000,2527860
