,1. open,2. high,3. low,4. close,5. volume
2019-11-29,9.6200,10.1200,9.5000,9.8300,263635082
2019-10-31,11.2100,11.3100,8.7600,9.5900,557529791
2019-09-30,11.3900,12.0800,10.8100,11.3700,235970143
2019-08-30,11.2100,11.5000,10.7700,11.4900,207029135
2019-07-31,10.7000,11.6400,10.3700,11.3200,267434659
2019-06-28,10.5600,10.9000,10.4100,10.7000,168121994
2019-05-31,10.8100,10.8800,10.0100,10.4700,276817298
2019-04-30,11.0700,11.3800,10.3400,10.7600,245460339
2019-03-29,10.7900,11.1200,10.3600,10.9300,141194366
2019-02-28,10.8500,10.9400,10.3800,10.7200,136647364
2019-01-31,9.5000,10.8200,9.4700,10.8000,250554803
2018-12-31,9.9100,10.0500,9.0700,9.5200,196921537
2018-11-30,9.3900,9.8900,8.9500,9.8600,156621985
2018-10-31,10.3400,10.5200,8.8500,9.4700,297884796
2018-09-28,20.8600,21.1100,9.8900,10.1700,145512723
2018-08-31,20.2500,21.1400,20.1200,20.7700,94372837
2018-07-31,19.3900,20.6800,18.9100,20.1800,143021717
2018-06-29,18.2700,19.5100,18.1400,19.4300,102603399
2018-05-31,17.6300,18.5000,17.2300,18.1900,106152189
2018-04-30,17.7900,18.2200,16.4900,17.6700,177942123
2018-03-29,17.7100,18.5400,17.3700,17.8500,98407685
2018-02-28,18.0900,18.0900,16.8800,17.6600,109113027
2018-01-31,16.2700,18.7100,16.0200,18.0100,167878616
2017-12-29,15.2800,16.3700,14.9800,16.2200,82670748
2017-11-30,14.8950,15.7150,14.3200,15.5600,78191671
2017-10-31,14.5900,15.0900,14.1500,14.8500,122111091
2017-09-29,15.0500,15.0800,14.2100,14.5900,103180382
2017-08-31,15.8500,16.1450,13.8800,15.0000,198902355
2017-07-31,15.1900,15.9300,14.8350,15.8000,121734551
2017-06-30,15.0900,15.6200,14.5300,15.0200,128399869
2017-05-31,14.5500,15.6900,14.4850,15.1000,128172114
2017-04-28,15.7300,15.7700,14.3000,14.5600,118544039
2017-03-31,15.3900,15.9200,14.9300,15.8000,138486873
2017-02-28,13.9500,15.3000,13.4200,15.1400,141944181
2017-01-31,14.7800,15.3800,13.5800,13.7700,180478655
2016-12-30,14.5700,15.0750,14.1600,14.8300,71625917
2016-11-30,15.1901,15.3400,13.7400,14.4800,143143688
2016-10-31,15.8300,16.7100,15.1900,15.2600,101300310
2016-09-30,15.9000,16.5700,15.7600,15.7800,94335307
2016-08-31,16.6000,16.6400,15.6350,15.8600,125228109
2016-07-29,17.8800,18.4800,16.3100,16.4300,93914019
2016-06-30,19.3700,19.7600,17.3100,17.8500,82161009
2016-05-31,18.6800,19.5300,18.1850,19.4400,48662337
2016-04-29,18.8600,20.4700,17.8600,18.8000,87593256
2016-03-31,17.2100,19.3200,17.1200,19.0200,81235202
2016-02-29,17.8800,17.9000,15.9100,16.8200,119722502
2016-01-29,16.4600,18.0700,15.7600,17.9100,102996017
2015-12-31,16.7000,17.0600,15.8700,16.7500,67256033
2015-11-30,18.0800,18.6050,15.7200,16.6800,76608464
2015-10-30,19.0300,19.4600,17.2400,18.1600,110185501
2015-09-30,16.9600,19.1600,16.7500,19.0900,89656260
2015-08-31,17.0000,18.2300,15.9030,17.1500,88277233
2015-07-31,15.9800,17.9000,15.3200,16.9100,94028647
2015-06-30,31.9700,32.7200,15.6600,15.8500,56561182
2015-05-29,31.0300,32.2000,30.5100,31.8700,48931693
2015-04-30,34.8300,36.4400,30.8700,30.9800,82507957
2015-03-31,36.7000,37.0900,34.3800,35.0800,56703817
2015-02-27,34.6900,37.2750,34.0500,36.7100,38635964
2015-01-30,32.2300,35.8500,30.7800,34.0800,62057784
2014-12-31,69.7000,70.3600,30.4100,31.4600,56447738
2014-11-28,66.7000,70.2500,65.8000,69.8400,22609561
2014-10-31,61.5200,66.9100,59.0700,66.8600,52102171
2014-09-30,59.4600,62.1600,58.4500,60.4900,34964960
2014-08-29,54.8800,59.8700,54.6400,59.5000,25299800
2014-07-31,53.6200,56.5000,52.6700,54.8200,29426165
2014-06-30,51.6800,55.2600,51.0400,53.7700,29835000
2014-05-30,53.5800,54.9200,50.0600,51.4300,35723700
2014-04-30,54.9100,55.8900,50.9100,53.7100,31315700
2014-03-31,60.7100,63.2000,52.9200,54.1800,33824300
2014-02-28,58.1300,62.1300,55.7900,61.6700,19325700
2014-01-31,56.2500,61.6600,55.2400,58.5800,35050300
2013-12-31,54.0100,58.3300,53.0900,56.6000,18709500
2013-11-29,53.1000,55.7000,52.3100,54.0200,20869600
2013-10-31,48.1700,55.1400,47.7500,53.0600,33489700
2013-09-30,44.9900,49.5100,44.8100,48.1100,25346200
2013-08-30,49.7500,50.5100,45.5800,46.3700,30337700
2013-07-31,40.9500,50.3250,40.0000,49.6800,39733100
2013-06-28,44.0000,44.5800,38.9100,41.1900,33651700
2013-05-31,42.0600,44.1100,41.0600,41.7500,35241200
2013-04-30,53.9400,54.8510,39.7500,41.7400,68022200
2013-03-28,53.4700,55.2150,52.0100,53.9100,31210500
2013-02-28,52.4900,55.7050,50.8000,53.9300,35479900
2013-01-31,43.4900,53.3700,42.3400,52.7200,59477100
2012-12-31,44.2500,44.4000,41.1800,42.3000,37375400
2012-11-30,43.8200,44.7500,41.5900,44.4500,38241300
2012-10-31,49.3600,49.9900,42.5800,43.4200,53658900
2012-09-28,42.3800,48.9050,41.5800,48.5400,36698800
2012-08-31,39.9400,44.6000,38.9700,42.5300,32821300
2012-07-31,45.4600,46.0500,37.9300,39.5800,49067300
2012-06-29,41.9600,45.5600,41.4040,45.0600,40202400
2012-05-31,47.3700,47.7300,41.5900,42.1000,40508800
2012-04-30,57.1200,57.8700,44.4500,47.3000,49692000
2012-03-30,57.8400,59.1800,55.2400,57.0300,33209200
2012-02-29,55.5200,60.8600,54.9700,57.6800,34183200
2012-01-31,53.6500,56.8800,50.2800,54.9900,42239300
2011-12-30,51.9400,53.8300,48.6900,51.3800,31523100
2011-11-30,57.5000,58.8800,49.2000,51.6200,35301700
2011-10-31,50.4000,61.4800,48.4100,58.5900,47145400
2011-09-30,51.8700,53.1500,46.1200,51.0700,46408700
2011-08-31,63.2600,63.5700,46.4900,51.6200,59517100
2011-07-29,65.6000,68.5200,60.0600,62.2200,36865500
2011-06-30,62.3100,65.4800,60.3000,65.2300,29694500
2011-05-31,65.6500,65.8500,60.9900,61.7500,33221600
2011-04-29,71.9800,74.2500,61.4000,65.1800,50882900
2011-03-31,68.3100,73.2200,64.4600,71.7000,34090700
2011-02-28,68.1200,69.6200,65.7100,66.7000,21758300
2011-01-31,76.8800,77.9200,67.4100,67.7100,36079200
2010-12-31,67.4400,76.8800,67.1400,76.0800,18672500
2010-11-30,67.6600,69.7900,64.2900,66.1500,24241900
2010-10-29,69.0700,71.9900,65.8600,67.4400,35780000
2010-09-30,58.7300,67.9900,58.7300,67.3100,27610800
2010-08-31,61.6000,63.5500,56.7300,57.2800,23952200
2010-07-30,60.1900,63.3600,57.3400,60.4800,30456300
2010-06-30,56.9600,64.5000,55.9400,59.9100,30006200
2010-05-28,60.0800,60.9600,53.2800,57.5300,35510600
2010-04-30,59.6600,63.7300,59.3100,59.9400,34991100
2010-03-31,57.0600,62.3700,56.9000,58.8100,33136300
2010-02-26,52.0300,56.9800,49.5510,56.9000,31666900
2010-01-29,56.0200,59.1300,51.6100,51.9100,35232100
2009-12-31,51.6900,56.1900,51.2200,55.2700,29795000
2009-11-30,46.1600,52.9900,45.7708,50.9700,30809300
2009-10-30,48.8200,49.7300,45.2400,46.0000,50838500
2009-09-30,43.3800,50.1000,42.9200,48.4900,39923300
2009-08-31,43.7700,45.3400,40.0000,43.2300,42441800
2009-07-31,37.2800,43.6000,33.8100,43.0300,66895900
2009-06-30,35.4200,38.1500,34.6100,36.7800,51444500
2009-05-29,30.6600,36.6500,30.3100,34.5600,56235500
2009-04-30,26.7000,31.0000,26.0700,30.8100,66581900
2009-03-31,23.5400,28.1100,22.6100,26.6300,62443100
2009-02-27,26.3500,29.3400,23.6500,24.2000,55608300
2009-01-30,24.5100,28.3800,24.1600,26.5600,63484000
2008-12-31,24.4800,26.2900,21.8700,24.5700,51367400
2008-11-28,29.2800,30.0000,21.1000,25.1500,61072300
2008-10-31,33.3700,33.5400,22.8000,29.3200,90863600
2008-09-30,42.1900,42.6400,28.3000,33.3100,85230800
2008-08-29,40.0000,43.3400,38.7200,41.2800,53313300
2008-07-31,42.7300,45.0600,35.4300,39.3900,77513400
2008-06-30,47.6300,49.4800,41.7600,43.4600,67012500
2008-05-30,43.5500,50.1200,41.9100,49.1100,63405200
2008-04-30,36.4150,44.5000,35.0700,43.6900,88352200
2008-03-31,38.5500,39.0700,32.6500,35.7700,64402700
2008-02-29,41.8800,44.7200,38.7900,38.9200,61298400
2008-01-31,45.3600,45.6500,35.0000,41.4000,84153300
2007-12-31,42.3200,46.7100,41.0100,45.3600,43546600
2007-11-30,50.2000,51.2500,38.6000,42.1500,68148100
2007-10-31,48.4000,55.8000,46.5900,50.9400,67685400
2007-09-28,48.1300,50.2000,45.6300,48.3900,37859800
2007-08-31,49.3300,51.5000,44.0000,47.7100,50864900
2007-07-31,50.5000,54.7300,49.3800,49.6000,59032500
2007-06-29,49.7100,53.5000,47.3300,50.3800,46591300
2007-05-31,52.4700,54.3700,48.2500,49.2500,45879200
2007-04-30,49.3800,56.1600,49.1000,52.3500,48272900
2007-03-30,53.0300,54.8200,49.0000,50.2500,37938200
2007-02-28,58.5700,61.2500,52.5000,54.2600,27258200
2007-01-31,55.5300,58.7300,53.4000,58.0000,35553600
2006-12-29,53.9200,55.5900,52.3000,54.5600,31351400
2006-11-30,52.1000,56.8900,50.4500,53.5300,36531300
2006-10-31,47.8000,52.7800,46.5900,52.1000,29862200
2006-09-29,45.2000,48.6200,43.0100,47.7300,18125400
2006-08-31,41.3900,45.2400,40.1300,44.8500,17623400
2006-07-31,76.7500,84.4500,37.8500,41.0900,26075850
2006-06-30,70.0500,76.6600,63.9200,76.4100,21599200
2006-05-31,79.1500,82.9700,66.6800,70.6000,18593600
2006-04-28,78.6500,85.1500,73.2200,78.6500,22467800
2006-03-31,71.8800,78.0000,67.4200,77.8600,17040400
2006-02-28,75.2900,76.5000,69.0600,70.8000,12623700
2006-01-31,81.2400,83.3800,71.9500,76.2200,19628200
2005-12-30,72.8500,82.7500,72.6400,80.8600,13544900
2005-11-30,68.0000,75.1900,67.5000,72.0600,9834400
2005-10-31,74.0000,77.0300,65.2500,68.0000,18868500
2005-09-30,71.9000,74.8000,69.5900,74.2800,13544700
2005-08-31,71.0000,74.5300,66.6100,70.7900,12875600
2005-07-29,77.6000,78.0200,68.5000,71.1800,21436600
2005-06-30,72.2000,78.7400,69.6700,77.6000,16180300
2005-05-31,59.4000,73.2900,57.2800,72.3400,19405600
2005-04-29,74.6000,75.0500,56.2300,59.2000,17710000
2005-03-31,75.5000,78.4800,72.3300,73.7300,6675700
2005-02-28,67.2000,77.9800,65.3600,76.2500,9627700
2005-01-31,69.4400,70.3000,59.6700,66.0400,12379300
2004-12-31,71.7500,72.4600,65.2800,69.3100,11716900
2004-11-30,66.8790,72.0000,63.2500,72.0000,19098000
2004-10-29,56.8600,68.0000,54.2600,66.4300,17763400
2004-09-30,51.8110,59.0800,51.7600,56.6000,10861400
2004-08-31,50.3500,52.3200,44.7100,52.1300,10244500
2004-07-30,92.5200,95.8100,42.7000,50.1500,12395850
2004-06-30,82.6800,97.0000,81.0100,93.1800,5713200
2004-05-28,81.8500,87.0700,68.2700,82.7500,7426300
2004-04-30,83.0000,89.3100,80.3900,80.7400,5944300
2004-03-31,86.0000,86.7300,74.6110,81.7300,7001100
2004-02-27,88.5000,91.7200,81.3500,84.0300,5758900
2004-01-30,96.7600,102.5000,85.5000,88.3500,9025800
2003-12-31,85.8500,96.6700,80.5500,95.4000,4440900
2003-11-28,86.3000,89.7500,77.7400,83.0500,3693300
2003-10-31,68.5700,85.8000,68.4000,84.5800,5854000
2003-09-30,56.9500,71.6500,56.4300,68.0720,6809400
2003-08-29,54.2000,57.3000,50.1000,56.8000,4069400
2003-07-31,53.8800,62.0000,50.2500,53.2300,7528600
2003-06-30,44.9000,56.0100,44.3010,53.6500,2486500
2003-05-30,41.4000,44.9900,40.2000,44.2000,3145900
2003-04-30,62.2900,65.5000,38.5100,41.1000,6384200
2003-03-31,62.2400,67.2500,55.1000,61.3500,2705300
2003-02-28,65.9000,69.0000,59.5000,61.8000,1414300
2003-01-31,70.4900,75.5200,59.8900,64.9600,2863600
2002-12-31,83.9000,85.5000,61.9500,69.5500,4091100
2002-11-29,70.2900,86.8300,68.7000,83.2500,3152900
2002-10-31,54.0200,73.6000,50.8400,71.5500,3665800
2002-09-30,55.9100,60.6800,53.0500,54.2000,1487300
2002-08-30,51.2900,57.7500,49.5000,56.6000,1703000
2002-07-31,50.5000,57.0000,48.0000,51.5000,1686500
2002-06-28,56.9800,61.0900,46.5500,51.2000,1491600
2002-05-31,62.0200,67.6600,56.0000,56.5400,1548200
2002-04-30,64.4600,70.5000,60.1100,62.0500,2053700
2002-03-28,55.0200,73.1400,55.0200,65.5000,1778000
2002-02-28,61.8600,63.4600,51.1500,55.0000,1685400
2002-01-31,62.6000,76.2000,54.4000,62.8400,3882000
2001-12-31,59.1900,70.1100,55.6600,62.0000,2069200
2001-11-30,48.5000,66.5000,47.0000,57.1000,2697200
2001-10-31,34.2700,55.0000,31.6900,47.2100,3718500
2001-09-28,52.4400,52.4400,30.6000,33.8100,2441800
2001-08-31,65.6600,69.9000,52.5000,52.5000,2087800
2001-07-31,63.8900,68.0000,54.5100,66.0300,1694200
2001-06-29,67.4900,74.6000,55.6900,65.0000,1419300
2001-05-31,72.0000,81.5000,64.3500,68.0000,2249900
2001-04-30,66.3800,73.9500,50.6500,73.5000,5097100
2001-03-30,90.0000,92.9400,60.1300,65.5000,5009600
2001-02-28,122.2000,123.0000,86.7500,92.0000,2661200
2001-01-31,92.1300,131.4000,86.1300,120.9000,2536300
2000-12-29,118.5000,141.5000,90.0600,92.2500,2963900
2000-11-30,138.0000,147.3000,112.0000,119.9000,1986700
2000-10-31,130.3000,137.5000,105.1000,137.5000,2584900
2000-09-29,159.9000,164.0000,121.0000,132.0000,2045300
2000-08-31,130.0000,169.1000,96.5000,156.0000,3700100
2000-07-31,181.9000,186.9000,120.0000,132.9000,2533000
2000-06-30,154.4000,199.9000,154.4000,177.3000,1888300
2000-05-31,211.8000,214.5000,130.8000,153.4000,3698600
2000-04-28,180.8000,284.6000,131.1000,203.0000,6454700
2000-03-31,287.0000,375.0000,180.0000,193.0000,4077500
2000-02-29,327.9000,681.0000,239.1000,270.3000,3390450
2000-01-31,375.0000,402.0000,266.0000,324.9000,1648800
1999-12-31,210.1000,360.0000,204.1000,330.0000,1569800
