,1. open,2. high,3. low,4. close,5. volume
2014-07-31,926.2054,950.3633,874.2430,917.0892,15693705
2014-06-30,978.3044,1032.6825,911.7106,925.0202,16622919
2014-05-30,857.8339,1041.5252,843.2480,971.0114,23087347
2014-04-30,852.4097,901.5004,847.8061,852.6377,13246644
2014-03-31,729.2956,856.2841,727.4724,847.3503,17372921
2014-02-28,755.7325,756.0972,723.8258,728.6118,8272705
2014-01-31,817.4947,818.6342,750.2628,757.4190,11152963
2013-12-31,777.3835,828.0695,762.3417,815.7170,12183673
2013-11-29,828.6621,843.2480,762.1139,777.7025,11379070
2013-10-31,753.7269,834.8611,746.1605,831.7160,16141852
2013-09-30,776.9733,821.2780,746.6619,749.6702,18693006
2013-08-30,797.9861,804.0484,697.3889,776.2895,16871744
2013-07-31,785.8160,845.8917,729.2956,794.5675,20411437
2013-06-28,735.6769,795.8437,707.8725,785.6792,19936323
2013-05-31,718.2650,779.2523,711.0632,734.4007,17981981
2013-04-30,711.3822,753.7726,697.3889,718.4928,19204953
2013-03-28,743.2433,792.1973,697.3889,705.3200,19959984
2013-02-28,812.2529,821.0045,734.5830,742.6507,13050517
2013-01-31,770.0905,870.4142,762.3874,808.1963,21382631
2012-12-31,725.3756,774.3295,719.8147,764.9398,13800168
2012-11-30,723.7346,742.5596,693.7424,723.7346,15630807
2012-10-31,766.4896,784.3574,722.3216,734.0816,20821408
2012-09-28,701.9470,803.1368,692.9219,762.7520,18220871
2012-08-31,675.5100,752.0404,665.9381,703.7246,20754624
2012-07-31,671.0431,679.1564,644.7884,677.1965,11248373
2012-06-29,644.9707,676.8775,613.9757,672.2738,18986263
2012-05-31,682.8029,684.5350,611.6967,643.6033,21987100
2012-04-30,683.7146,695.0187,660.0580,679.3388,21868901
2012-03-30,740.8731,756.1427,655.8191,682.1193,25544858
2012-02-29,747.0721,788.0495,698.0725,746.2973,33803362
2012-01-31,636.2192,752.0861,626.7840,743.3801,38309865
2011-12-30,727.9737,746.6163,629.0174,631.6612,40753903
2011-11-30,792.1973,822.2807,684.7630,709.9692,30649350
2011-10-31,724.1905,820.3664,694.3349,800.1739,28182460
