,1. open,2. high,3. low,4. close,5. volume
2013-05-31,92.0500,92.3500,85.7400,86.5700,5416300
2013-04-30,89.3500,93.6900,88.7100,92.2200,6263000
2013-03-28,84.3000,89.4000,83.7500,89.2600,4571800
2013-02-28,81.6000,84.7200,80.2600,84.5200,4411100
2013-01-31,77.8800,82.1900,76.6100,81.0000,6634400
2012-12-31,78.6800,78.9100,75.5701,76.9100,4421200
2012-11-30,79.3600,79.7500,74.2800,78.5500,6580800
2012-10-31,75.5700,79.7499,75.1400,79.6200,5953300
2012-09-28,71.6700,75.8200,70.7500,75.5800,5638600
2012-08-31,72.5200,75.5800,70.0200,71.9800,6704900
2012-07-31,69.2200,75.8700,69.1000,74.1900,7578200
2012-06-29,68.5800,70.6100,66.5500,68.9100,9572100
2012-05-31,77.5100,77.5800,66.3000,68.9500,21056500
2012-04-30,76.8100,78.8600,75.3700,77.4600,6747300
2012-03-30,75.5200,78.5100,74.6000,76.9400,6913300
2012-02-29,74.2900,76.9500,73.7400,75.4800,6811500
2012-01-31,76.2600,76.7500,71.6500,73.7100,6957200
2011-12-30,73.6400,81.9000,70.7600,75.8800,8532000
2011-11-30,71.5400,76.0200,70.5000,73.9200,4769400
2011-10-31,77.3800,78.3500,70.0000,72.6800,11640800
2011-09-30,75.7700,78.8900,72.0000,77.4300,6449400
2011-08-31,71.0800,77.2600,64.8800,75.6600,8978600
2011-07-29,71.7000,73.2200,69.6200,70.2600,5500600
2011-06-30,71.8900,72.8100,68.4800,71.7700,5017500
2011-05-31,71.3400,74.6700,69.3600,72.2900,4625700
2011-04-29,70.2000,71.5000,67.4600,70.9300,4281400
2011-03-31,68.9500,70.2800,65.0900,69.9000,3867500
2011-02-28,66.1100,68.9900,66.1100,68.5500,3754500
2011-01-31,61.7900,67.4500,61.7600,65.7000,4661000
2010-12-31,60.9600,62.7700,59.7700,61.9800,3473400
2010-11-30,62.9600,63.1700,59.9200,60.5500,4009900
2010-10-29,62.1800,62.6990,60.5200,62.6100,4005700
2010-09-30,58.5800,63.8900,58.3900,62.2500,7064900
2010-08-31,57.6500,59.5000,55.7400,57.9600,5857200
2010-07-30,53.1600,58.4900,51.6500,56.7400,5393100
2010-06-30,52.4000,55.5300,50.7400,52.9100,5667000
2010-05-28,56.0600,56.2200,41.3200,52.7100,7916800
2010-04-30,55.0400,56.6600,54.3500,55.8300,5292500
2010-03-31,53.5900,56.0000,53.5400,55.0000,4781000
2010-02-26,53.9400,56.0400,50.7500,53.3800,5429600
2010-01-29,52.7000,54.3700,51.0000,53.7200,6855700
2009-12-31,44.5900,52.7700,44.5900,52.0900,8579400
2009-11-30,44.7300,46.6300,44.1400,44.4700,5174800
2009-10-30,45.3200,45.9500,42.9000,44.4200,9950800
2009-09-30,46.4500,47.1300,44.4500,45.4500,5814000
2009-08-31,48.0000,48.6900,45.8900,46.5800,5150100
2009-07-31,45.6800,48.0100,41.9000,47.7000,6861100
2009-06-30,43.3700,46.8200,42.8800,45.3600,16208300
2009-05-29,43.5400,45.5300,40.5700,42.8900,10139800
2009-04-30,42.9800,45.7900,40.7500,43.5300,10163600
2009-03-31,36.2100,44.2600,32.2600,43.6200,13411900
2009-02-27,41.5100,45.4830,35.5300,36.9300,10045200
2009-01-30,43.7600,46.5000,38.5200,41.9800,10305500
2008-12-31,40.8400,43.9400,35.2400,43.6800,9988800
2008-11-28,40.4100,47.6200,35.8900,42.0000,11482200
2008-10-31,52.6700,56.0000,32.3500,40.5800,11024200
