,1. open,2. high,3. low,4. close,5. volume
2010-06-30,1880.0000,2009.0000,1825.0000,1914.6500,18412070
2010-05-31,1990.0000,1995.0000,1785.0000,1885.4000,14262410
2010-04-30,1939.0000,2009.9000,1893.3000,1991.6000,13471090
2010-03-31,1720.0000,1986.0000,1706.5000,1932.5000,17825550
2010-02-26,1615.0000,1733.0000,1550.0000,1704.6500,23952270
2010-01-29,1690.2500,1794.7000,1552.2500,1630.8500,24839060
2009-12-31,1751.0000,1836.0000,1642.1000,1700.4000,18101350
2009-11-30,1599.9500,1807.8000,1582.0000,1772.5500,18458910
2009-10-30,1642.0000,1737.3000,1580.0000,1621.3000,15061060
2009-09-30,1477.0000,1653.0000,1420.0000,1642.2500,19752240
2009-08-31,1504.0000,1525.0000,1353.3000,1469.3500,25185140
2009-07-31,1499.0000,1548.8000,1333.0000,1499.6000,39362880
2009-06-30,1455.0000,1580.0000,1352.8000,1491.7500,28640870
2009-05-29,1119.0000,1498.0000,1110.1000,1442.3500,177054098
2009-04-29,978.0000,1138.0000,952.0000,1100.7000,46075820
2009-03-31,867.0000,1014.0000,774.0000,967.8500,111992570
2009-02-27,917.0000,957.0000,835.1000,884.8500,37053180
2009-01-30,1007.2500,1124.0000,865.0000,924.6000,60227290
2008-12-31,930.1000,1083.4000,845.0000,997.6000,72492040
2008-11-28,1075.0000,1171.0000,800.0000,920.4000,82124400
2008-10-31,1240.1000,1305.0000,865.0000,1023.6500,81529280
2008-09-30,1250.0000,1387.0000,1090.0000,1229.0000,86408060
2008-08-29,1069.8500,1334.7000,1045.0000,1277.2500,61225230
2008-07-31,1006.1000,1265.0000,890.0000,1095.2500,72789630
2008-06-30,1562.0000,1562.0000,993.4000,1002.3000,31772690
2008-05-30,1540.0000,1575.0000,1308.0000,1357.8500,15198130
2008-04-30,1320.0000,1561.1000,1271.0000,1514.8500,20719380
2008-03-31,1439.4000,1470.0000,1100.0000,1319.9500,19338190
2008-02-29,1599.0000,1615.0000,1358.0000,1453.4500,29915710
2008-01-31,1731.0000,1825.0000,1325.0500,1568.0000,31221140
2007-12-31,1749.0000,1798.0000,1615.5500,1727.8000,11194350
2007-11-30,1685.0000,1799.0000,1425.0000,1719.0000,15861770
2007-10-31,1448.0500,1698.0000,1250.3000,1653.1000,26768030
2007-09-28,1185.0000,1459.0000,1156.2500,1439.0500,16062130
2007-08-31,1188.7000,1197.0000,1050.3000,1171.3000,19674240
2007-07-31,1153.0000,1257.0000,1120.0000,1198.6500,21090870
2007-06-29,1156.0000,1181.0000,1050.3500,1144.1000,16101480
2007-05-31,1035.0000,1274.0000,980.3000,1139.7500,42249410
2007-04-30,930.0000,1045.0000,895.0000,1026.1500,43357880
2007-03-30,957.0000,1030.0000,890.0000,949.4000,32887910
2007-02-28,1079.7000,1124.0000,903.6000,932.6000,58552790
2007-01-31,1070.0000,1104.9500,980.5500,1078.1500,29104080
2006-12-29,1122.0000,1135.0000,995.0000,1069.7500,15510830
2006-11-30,1017.0000,1150.0000,981.2000,1118.4000,22842430
2006-10-31,912.0000,1075.0000,888.0000,1004.0500,24269540
2006-09-29,840.0000,944.9000,805.0000,926.0000,19692090
2006-08-31,790.0500,870.0000,764.0000,853.1500,29755240
2006-07-31,740.0000,819.0000,693.1000,795.0500,35236460
2006-06-30,740.0000,810.9000,620.0000,791.1500,29259760
2006-05-31,835.0000,898.0000,710.0000,740.2000,38551400
2006-04-28,765.0000,865.0000,740.9000,819.7500,31646650
2006-03-31,738.0000,790.0000,726.0000,773.5000,170094158
2006-02-28,767.9000,776.0000,705.2500,736.0500,23207540
2006-01-31,710.9000,774.0000,707.0000,762.5500,27500740
2005-12-30,689.9000,748.5500,670.2500,707.4500,24450520
2005-11-30,631.0000,709.0000,616.0000,687.5500,143701148
2005-10-31,688.0000,715.0000,603.0000,606.0000,19625140
2005-09-30,643.0000,737.4000,628.1000,687.5500,16105280
2005-08-31,675.5000,688.0000,628.5500,640.1500,27807090
2005-07-29,625.0000,724.9000,600.0000,685.5000,45142470
2005-06-30,536.0000,643.0000,534.0500,634.1000,174592928
2005-05-31,549.9000,564.0000,515.0000,540.0500,13317060
2005-04-29,544.9500,573.2500,512.0500,537.2000,18415640
2005-03-31,589.0000,629.9500,508.0000,544.2500,136428408
2005-02-28,567.0000,599.0000,550.6500,586.9000,21938790
